web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715885470-29,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Pro chip with 11_core CPU, 14_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Silver, French",https://www.amazon.ca/Apple-MacBook-Laptop-11%E2%80%91core-14%E2%80%91core/dp/B0CM5BKNN9/ref=sr_1_68?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-68,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 11_core CPU, 14_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Silver, French","2,699.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3 Pro,11,14,18 GB,512 GB,Mac OS,1.61 kg (3.54 pounds),,Apple
1715885480-32,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English",https://www.amazon.ca/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5LZWJ1/ref=sr_1_65?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-65,"Apple 2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English","2,349.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3,8,10,8 GB,1 TB,Mac OS,1.55 kg (3.4 pounds),,Apple
1715885491-35,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English",https://www.amazon.ca/Apple-MacBook-Laptop-12%E2%80%91core-18%E2%80%91core/dp/B0CM5KB9M3/ref=sr_1_62?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-62,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English","3,249.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3 Pro,12,18,18 GB,1 TB,Mac OS,1.62 kg (3.57 pounds),,Apple
1715885495-36,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Space Grey, French Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23JYQN/ref=sr_1_61?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-61,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Space Grey, French Backlit Keyboard","2,249.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,16 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885498-37,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23D8LB/ref=sr_1_60?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-60,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Midnight, French Backlit Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885502-38,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, French Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX237HTP/ref=sr_1_59?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-59,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, French Backlit Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885512-41,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Silver, French",https://www.amazon.ca/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5JWD1L/ref=sr_1_56?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-56,"Apple 2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Silver, French","2,099.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3,8,10,8 GB,512 GB,Mac OS,1.55 kg (3.4 pounds),,Apple
1715885517-42,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13.6-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 8GB Unified Memory, 512GB SSD Storage, Silver, English Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX23WDRW/ref=sr_1_55?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-55,"Apple 2024 MacBook Air 13.6-inch Laptop, Apple M3 chip with 8_core CPU and 10_core GPU, 8GB Unified Memory, 512GB SSD Storage, Silver, English Keyboard","1,699.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,10,8 GB,512 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885526-44,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Space Gray, French",https://www.amazon.ca/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5GT2XB/ref=sr_1_53?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-53,"Apple 2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 512GB SSD Storage. Works with iPhone/iPad; Space Gray, French","2,099.00",Apple,MacBook Pro,14.2 Inches,"14.2-inch (diagonal) Liquid Retina XDR display; 3024-by-1964 native resolution at 254 pixels per inch; 1,000,000:1 contrast ratio; XDR brightness: 1000 nits sustained full-screen; 1600 nits peak (HDR content only); SDR brightness: 600 nits; 1 billion colors; Wide color (P3); True Tone technology; ProMotion technology for adaptive refresh rates up to 120Hz.",M3,8,10,8 GB,512 GB,Mac OS,1.55 kg (3.4 pounds),,Apple
1715885529-45,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23YF4Q/ref=sr_1_52?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-52,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, English Backlit Keyboard","2,249.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,16 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885533-46,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, French Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX25F1TL/ref=sr_1_51?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-51,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Starlight, French Backlit Keyboard","1,449.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology; 2560-by-1664 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors, Wide color (P3), True Tone technology",M3,8,8,8 GB,256 GB,Mac OS,1.24 kg (2.7 pounds),,Apple
1715885542-48,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Space Grey, English Backlit Keyboard",https://www.amazon.ca/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23B9G5/ref=sr_1_49?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-49,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Space Grey, English Backlit Keyboard","1,749.00",Apple,MacBook Air,15.3 Inches,15.3-inch (diagonal) LED-backlit display with IPS technology 2880-by-1864 native resolution at 224 pixels per inch; 500 nits brightness; 1 billion colors; Wide color (P3); True Tone technology,M3,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
1715885550-49,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Starlight; English",https://www.amazon.ca/2022-Apple-MacBook-Laptop-chip/dp/B0B3BVKXH8/ref=sr_1_48?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-48,"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Starlight; English","1,449.00",Apple,MacBook Air,13.6 Inches,"13.6-inch (diagonal) LED-backlit display with IPS technology, 2560-by-1664 native resolution at 224 pixels per inch with support for 1 billion colors, 500 nits brightness, Wide color (P3), True Tone technology",M2  ,8,10,8 GB,512 GB,Mac OS,1.51 kg (3.3 pounds),,Apple
