web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715966900-74,https://www.amazon.ca/s?k=asus+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AAsus%2Cp_n_condition-type%3A11192164011&dc&page=7&crid=3O3RPD3IB6I8K&qid=1715860115&rnid=11192162011&sprefix=asus+laptop%2Celectronics%2C104&ref=sr_pg_2,"VivoBook 15 15.6"" FHD Laptop, Intel Core i5-1240P, 40GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Backlit Keyboard, Wi-Fi 6, HDMI, Win 11 Home, Blue, 32GB Hotface USB Card",https://www.amazon.ca/ASUS-VivoBook-15-i5-1240P-Graphics/dp/B0D1R19ZKB/ref=sr_1_167?crid=3O3RPD3IB6I8K&dib=eyJ2IjoiMSJ9.pSpDbwhaskeTvJBmKbWq67EndzChG9WYq2qyPq0YEgqKMkFuZi2z5GuscfeqeG4lfy2QtfsFktxKJilTvTNi01eoTX7D9UWaDQc0Voq0sbCFO01I0UVPb0tpwK3CaSWu0Sz4-X1eeOY-2eiGbq1MWnPI-_J-09y5CZHcAOnqICsQ7vi2z_v4efZJTqoBkIbqJS5HeM3k0yI9Kfs2MA68-xWYIkqFhI_n28NSHM3GQ8gsxCbRLkZEiXfBfivKtkV4g29fkgMkgfYfi8Et1HF22grvpmngWq3B16BNpuEdcN8.aF50CrOvWwkMd2Zruz9T6qiQIFmSggmR2Wmz5U4CweM&dib_tag=se&keywords=asus+laptop&qid=1715966890&refinements=p_89%3AAsus%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=asus+laptop%2Celectronics%2C104&sr=1-167&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"ASUS VivoBook 15 15.6"" FHD Laptop, Intel Core i5-1240P, 40GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Backlit Keyboard, Wi-Fi 6, HDMI, Win 11 Home, Blue, 32GB Hotface USB Card","1,159.00",Asus,VivoBook,15.6,_1920 x 1080 pixel,Intel Core i5,_1.7 GHz core_i5,_Integrated,40,1 TB SSD,_Windows 11 Home,,12,_Intel
1715967590-236,https://www.amazon.ca/s?k=asus+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AAsus%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=3O3RPD3IB6I8K&qid=1715860115&rnid=11192162011&sprefix=asus+laptop%2Celectronics%2C104&ref=sr_pg_2,"Vivobook 16 16'' FHD Business Laptop, AMD Ryzen 7 5800HS, 40GB RAM, 1TB PCIe SSD, AMD Radeon Graphics, Number Pad, 720p HD Camera, Win 11, Blue, 32GB Hotface USB Card",https://www.amazon.ca/ASUS-Vivobook-16-Business-Graphics/dp/B0CRYDWHYY/ref=sr_1_11?crid=3O3RPD3IB6I8K&dib=eyJ2IjoiMSJ9.B1JqMod50Q63HYEfI4gZKtQd-2KEhcUnGemh_UcrDzgV85i9wQTEIZtHdIz6CyBWteK2ZU6Zvmdfkfoh02zu4PpegqnuxXka43UaMjBio9jKkH5ric7crIehZ7t0_ngGiArfgyk_1Kble6ZpC_4BUpPRmC4ULpYAnNbXsvIANKj4tg3TAbWn4IIsA6vjD33dZKBjXjbi-ITBZJf_fC6hFpW2ItURjt-q4_LvOeTL32c9yZxT2gh0quJXJYA0GSGdFp0rMPAyFV3IiRoaqDL-vvZrAqgFWJi_sRZ-fi_k8kY.ibpJKbkRB1_MikNVFnLAmhiroYUH8msqWBHWMf9uItc&dib_tag=se&keywords=asus+laptop&qid=1715967528&refinements=p_89%3AAsus%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=asus+laptop%2Celectronics%2C104&sr=1-11&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"ASUS Vivobook 16 16'' FHD Business Laptop, AMD Ryzen 7 5800HS, 40GB RAM, 1TB PCIe SSD, AMD Radeon Graphics, Number Pad, 720p HD Camera, Win 11, Blue, 32GB Hotface USB Card","1,019.00",Asus,VivoBook,16 Inches,_1920 x 1080 pixels,AMD Ryzen 7,_3.2 GHz ryzen_7,_Integrated,40,1 TB SSD,_Windows 11 Home,_48.9 x 33.7 x 6.5 cm; 1.87 kg,8,_AMD
1715966600-3,https://www.amazon.ca/s?k=asus+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AAsus%2Cp_n_condition-type%3A11192164011&dc&page=10&crid=3O3RPD3IB6I8K&qid=1715860115&rnid=11192162011&sprefix=asus+laptop%2Celectronics%2C104&ref=sr_pg_2,"Vivobook Laptop 2023, 16"" WUXGA Display, Intel i9-13900H 14-Core, NVIDIA Geforce RTX 4050, 48GB DDR4, 1TB SSD, Backlit Keyboard, Thunderbolt 4, Fingerprint, Wi-Fi 6E, Win11 Home, DSO 32GB USB",https://www.amazon.ca/ASUS-Vivobook-i9-13900H-Thunderbolt-Fingerprint/dp/B0CL9H16RR/ref=sr_1_238?crid=3O3RPD3IB6I8K&dib=eyJ2IjoiMSJ9.CyY7IQlSHS0EP1NxqRBwbp-KtuWRM8z96-H_AnvAmzaRJ4-vtwC3z784LkotyFmCqH_1LoYkKdD7qHhrHUdXP8eGxB7SIbOhsBXC469ZTmXJ4u8kCc2-CZXA6I-KS-yVK75VE0QrzFW9h56tdZIZHsm0VsQlmALQAImuq11fsP8vTZWdLtxFrjQSIxxjji2yVEp2qTXaEg7gfLvIeHgwOxjcmlWQ_DuWZQKiBJ09fdhuF3pw4jySZyGBxfwg1E1oiQ8EWXAjZ-SrgPgFbaxJsZAh8uF93yZtdeXMK9RoXak.3ywFSbTuNOHgBg1j0rSWTD-g1sMDl1TcAX8vxoYFJRY&dib_tag=se&keywords=asus+laptop&qid=1715966587&refinements=p_89%3AAsus%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=asus+laptop%2Celectronics%2C104&sr=1-238&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"ASUS Vivobook Laptop 2023, 16"" WUXGA Display, Intel i9-13900H 14-Core, NVIDIA Geforce RTX 4050, 48GB DDR4, 1TB SSD, Backlit Keyboard, Thunderbolt 4, Fingerprint, Wi-Fi 6E, Win11 Home, DSO 32GB USB","2,388.00",Asus,ASUS Vivobook 16X,16 Inches,_1920 x 1200,Intel Core i9,_3 GHz intel_core_i9,_Dedicated,48,1 TB SSD,_Windows 11 Home,,14,_Intel
1715885394-8,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, French",https://www.amazon.ca/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5HP9FG/ref=sr_1_89?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.IU0SZIdL84oXI2Dowbly3MEmSExrhR9lyFMleCyrlXikHs-94zHGLtxTVWFZgNR65x6YGaLd09Msm-Cpf0fHF61C1XD275t7tt9rS7lZwUduhVjCE6l1GOUcWlvf5g56NjPaIfWlIZ4jqNv-YG-fXAOQ37aH0uTnw2rPRd3jfJhEWM2dAwBVBDrxwNNT7qNfZocJYkisqyB1J4M-Uu4UHKsczQ-YiFh60mCIJH3iKKR0H5XY-VRfS5EGVXUo9LiCnOympgxVytbFbPhnTIOz-uA-gv9gPzsLlOpJJGCJL1k.bXJOMQ3tAh-ymGl-ey0P1R6ACUJr1No6vqnpZ2EvxYc&dib_tag=se&keywords=apple+laptop&qid=1715885364&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-89,"Apple 2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, French",2349,Apple,MacBook Pro,14.2 Inches,_3024 x 1964,M3 ,8,10,8,1 TB SSD,Mac OS,1.55 kg (3.4 pounds),8,Apple
1715885480-32,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English",https://www.amazon.ca/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5LZWJ1/ref=sr_1_65?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-65,"Apple 2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English",2349,Apple,MacBook Pro,14.2 Inches,_3024 x 1964,M3,8,10,8,1 TB SSD,Mac OS,1.55 kg (3.4 pounds),8,Apple
1715885656-76,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Gray, English",https://www.amazon.ca/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5KC8X7/ref=sr_1_21?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.wRpEbW0lH6AdcukAHgykVFC4H_TeRcoenKtY54sjXQftnhPVLcqxKzBrBPJTC3ejbTkyHCB6PT811WOrv0tAU8br5aejKh1lyj8vZaxXd9i3mIS2cnzNUvlzm7viJMoCg17Zm_3SYZ2tGQu7v48GRHSWbM63I6n9cYExIQxq4WMF6kTn_7tQUkZ-GP2XSC31AGdQvXZZlxKU9GPSqDytx5iRbIYo22zUQjd9FSeFJbScKdKo0j1hlr7gWqmsdlv_zJAA3fe-zB9gY2X5RW-Tbqgkcucn1fIOQibREZfl0x8.TBywWx9rbNcRVkww_sZWD54b-aSAk6QPxGz675z5Qyk&dib_tag=se&keywords=apple+laptop&qid=1715885638&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-21,"Apple 2023 MacBook Pro Laptop M3 chip with 8_core CPU, 10_core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Gray, English",2349,Apple,MacBook Pro,14.2 Inches,_3024 x 1964,M3,8,10,8,1 TB SSD,Mac OS,1.55 kg (3.4 pounds),8,Apple
1715879164-54,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Swift 3 OLED Intel Evo Thin & Light Laptop | 14"" OLED 2880x1800 | Intel i7-12700H | Intel Iris Xe Graphics | 16GB LPDDR5 | 1TB SSD | Killer Wi-Fi 6E | Windows 11 Home(1 yr Manufacturer Warranty)",https://www.amazon.ca/Acer-2880x1800-i7-12700H-Graphics-Manufacturer/dp/B0B1VYQ6XG/ref=sr_1_187?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.O0Y3GxJaoy7lYOHEBu7fHaIqo-ENoqdn0WbYupG48teSFfoQpQG0-5vQU_cr8vIIheonEeUkszvadlReBPJIr2QQftF9_c1IoG5YMGnTpYIFQFxtn-0bC-BOKchiFPj1GUYwNtWmI3GQmQ76T-rUK_gkY34SfkEMGXqvoO_vfxWB010Mewcg77UCE0ATao1k6jfm7E2p0H9sIxeUE8MqUqnbMXTuKDLDounDpxISxEQb1hjjsowwI2J5sqCiSlvQlqhM7mL9068ad0edMBF173pGoWY_ewj7_w9qootUSME.SAOshxB6rL-6_60bpVd4USd3YNKnw-bJK8BssBDm7I8&dib_tag=se&keywords=acer+laptop&qid=1715879137&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-187&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Acer Swift 3 OLED Intel Evo Thin & Light Laptop | 14"" OLED 2880x1800 | Intel i7-12700H | Intel Iris Xe Graphics | 16GB LPDDR5 | 1TB SSD | Killer Wi-Fi 6E | Windows 11 Home(1 yr Manufacturer Warranty)",1999,Acer,Swift,14,_2880 x 1800,Intel Core i7,_3.5 GHz core_i7,"_Integrated, Dedicated",16,1 TB SSD,Windows 11 Home,,14,Intel
1715878238-177,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 5640 Laptop - 16.0-inch 16:10 FHD+ (1920 x 1200) Display, Intel Core 7-150U Processor, 16GB DDR5 RAM, 1TB SSD, Intel Graphics, Windows 11 Pro, Onsite & Migrate Service - Midnight Blue",https://www.amazon.ca/Dell-Inspiron-5640-Laptop-16-0-inch/dp/B0D1KQLRR8/ref=sr_1_69?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.xxB-QQDb2gRLaLrd9qwM_U6WKuHjquWV44ruZFZcan5kSHMUn4ENZbk55iA6cFMCRjCkdmPJy0vBl9MPHT2oN841d44BKEF01wE9Y7FnYippCERYpSPLMcAB9-iq_SIhYkEgBJQ7ZQgSuUpkDnZW8yXHXaJelZCF2tkPUNSBaNfdI9RYJD3tEN6M7b69n0NyAfIxleDj0fI5WSctbeQvwduTduKRxpw8xd9HsT5OIRNWnPTiSnGMYikMKkNi9AR-T-W4ihN6jT4kCO2MyEV4cDTahasrLATUdiaOBmTxRh4.IIknkPMiOUmvrpPlFDKnvMdPZwiIoBCVELjoEBPLn9c&dib_tag=se&keywords=dell+laptop&qid=1715878215&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-69&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Dell Inspiron 5640 Laptop - 16.0-inch 16:10 FHD+ (1920 x 1200) Display, Intel Core 7-150U Processor, 16GB DDR5 RAM, 1TB SSD, Intel Graphics, Windows 11 Pro, Onsite & Migrate Service - Midnight Blue",1229,Dell,Dell Inspiron 16 5640 Laptop,16 Inches,_1920 x 1200,Intel Core i7,,_Integrated,16,1 TB SSD,Windows 11 Pro,,10,Intel
1715885370-1,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Black, French",https://www.amazon.ca/Apple-MacBook-Laptop-12%E2%80%91core-18%E2%80%91core/dp/B0CM5JVMQT/ref=sr_1_96?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.IU0SZIdL84oXI2Dowbly3MEmSExrhR9lyFMleCyrlXikHs-94zHGLtxTVWFZgNR65x6YGaLd09Msm-Cpf0fHF61C1XD275t7tt9rS7lZwUduhVjCE6l1GOUcWlvf5g56NjPaIfWlIZ4jqNv-YG-fXAOQ37aH0uTnw2rPRd3jfJhEWM2dAwBVBDrxwNNT7qNfZocJYkisqyB1J4M-Uu4UHKsczQ-YiFh60mCIJH3iKKR0H5XY-VRfS5EGVXUo9LiCnOympgxVytbFbPhnTIOz-uA-gv9gPzsLlOpJJGCJL1k.bXJOMQ3tAh-ymGl-ey0P1R6ACUJr1No6vqnpZ2EvxYc&dib_tag=se&keywords=apple+laptop&qid=1715885364&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-96,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Black, French",3920,Apple,MacBook Pro,14.2 Inches,_3024 x 1964,M3 Pro,12,18,18,1 TB SSD,Mac OS,1.62 kg (3.57 pounds),12,Apple
1715885491-35,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English",https://www.amazon.ca/Apple-MacBook-Laptop-12%E2%80%91core-18%E2%80%91core/dp/B0CM5KB9M3/ref=sr_1_62?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-62,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, English",3249,Apple,MacBook Pro,14.2 Inches,_3024 x 1964,M3 Pro,12,18,18,1 TB SSD,Mac OS,1.62 kg (3.57 pounds),12,Apple
1715885606-64,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Black, English",https://www.amazon.ca/Apple-MacBook-Laptop-12%E2%80%91core-18%E2%80%91core/dp/B0CM5KK44S/ref=sr_1_33?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.r6kU4js-i9yLFDSumVbfqDNoB3aPirPxpsRwNa3o_1xCqMmGDORThfVmXBGz5PdPvJLXj5oHo8sD6sTzLMyr4tZQYdPcJWDHZkFxTHD9_GkLZyEOkLO5eIo_LRPqJNqPJQkxS1FDxdkTMDFON-_xjzw4SIcthfKqvR_1mAcMSig8ZSmGsZ16jsAZyjOxJrOqQftaH3x8OEFi-7Jx6Pvie5JWb2OgswxvnrGRcVZbD7SvajGuqa0oIH6kUd_hJcGzgjL4k-NE6YxRpl5x3dSEpM_no8Y5YhcA-9zPzNyDSSA.DKBArvGBEToQK8M2EidYfl8LSrsmTyW0zVQWBPGYk0g&dib_tag=se&keywords=apple+laptop&qid=1715885542&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-33,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 12_core CPU, 18_core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Black, English",3249,Apple,MacBook Pro,14.2 Inches,_3024 x 1964,M3 Pro,12,18,18,1 TB SSD,Mac OS,1.62 kg (3.57 pounds),12,Apple
1715882533-174,https://www.amazon.ca/s?k=microsoft+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&dc&page=1&crid=36AJ9BV0X99GQ&qid=1715867034&rnid=12035759011&sprefix=microsoft+laptop%2Celectronics%2C109&ref=sr_pg_8,"Surface Laptop Studio (2021): 14.4"" Touchscreen Laptop (Intel Core i7/32GB RAM/1TB SSD/Windows 11 Home) - Platinum - English Keyboard",https://www.amazon.ca/Microsoft-Surface-Laptop-Studio-Intel%C2%AEi7/dp/B09F8XX4NS/ref=sr_1_23?crid=36AJ9BV0X99GQ&dib=eyJ2IjoiMSJ9.lhh3f--Vh-Au27ONq3QV34hAmiwp16A1RDAFAHPmhf5oE_TYuu_3y2LMyt7gHEF3gkHUo3F56wqfBoUGygF8IUUNWm84HYpmaCMMlf1SuudEXvvMmCgh-x0zbgUoyMHM4MGJvUWGjCdGPLt-NO65TO3v2JKFMyfKmqk5Ks7-X2ts3KKb8Ww7imrPhdoSrS3hFLDwETBkwsC9tHZRJALd5c601gIkJgJwUvjH1bW3xzpbLRZRtdbAUE9mVlej9qX3mZm-TgT0Rh9myjfNfQhahjtxzn7uSi6mL3uPiRutU_U.e7u3Z0JYPnjT07CYBZOFzypSYV46JK2LOHda85isUBY&dib_tag=se&keywords=microsoft+laptop&qid=1715882521&refinements=p_36%3A15500-%2Cp_n_condition-type%3A11192164011%2Cp_89%3AMicrosoft&rnid=12035759011&s=electronics&sprefix=microsoft+laptop%2Celectronics%2C109&sr=1-23&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Microsoft Surface Laptop Studio (2021): 14.4"" Touchscreen Laptop (Intel Core i7/32GB RAM/1TB SSD/Windows 11 Home) - Platinum - English Keyboard",3499,Microsoft,Microsoft Surface,14.4,_1920 x 1080,Intel Core i7,_3.4 1_2GHz_Cortex_A9,_Integrated,32,1 TB SSD,Windows 11,,4,Intel
1715885460-27,https://www.amazon.ca/s?k=apple+laptop&i=electronics&rh=n%3A667823011%2Cp_89%3AApple%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=2MAVQTV2GOL62&qid=1715884522&rnid=11192162011&sprefix=apple+laptop%2Celectronics%2C135&ref=sr_pg_4,"2023 MacBook Pro Laptop M3 Max chip with 14_core CPU, 30_core GPU: 14.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, French",https://www.amazon.ca/Apple-MacBook-Laptop-14%E2%80%91core-30%E2%80%91core/dp/B0CM5LTFTM/ref=sr_1_70?crid=2MAVQTV2GOL62&dib=eyJ2IjoiMSJ9.W-5gAvI6f4dhoG8tJf1quC2el25_6Gq1GcRuB77ovthPdWlreW1Ml9vnH1r78-Bb71RPLberjAFIPwRhXOZa0yYZQlrGbmnp3JKBikAgFz1moF9AFb6tcmHq2OHnYrI18SOZfC0DOi9i6Gtuw4Gz8_1K1nENQnBbtGOmRuNCXsHynGCJBZxmUFvHvjY1GBcLIFX26p8HoGieXLYw3ucNNeNXke3cW7bzSm3Z9oz-DPqFSDB8PfFjTsEkAqN95aLbrn2n0rFwT_AyZn6pqwvDHbSC0qsFdb6zOxGXBGkwqYM.mCb4EtqpzB22zc3bEpXqOyT7MK11gkziIMEElybFo7U&dib_tag=se&keywords=apple+laptop&qid=1715885448&refinements=p_89%3AApple%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=apple+laptop%2Celectronics%2C135&sr=1-70,"Apple 2023 MacBook Pro Laptop M3 Max chip with 14_core CPU, 30_core GPU: 14.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Silver, French",4488,Apple,MacBook Pro,14.2 Inches,_3024 x 1964,M3 Max,14,30,36,1 TB SSD,Mac OS,1.62 kg (3.57 pounds),14,Apple
