web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715949945-167,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 512GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 6, Bluetooth, Windows 11 Home, Almond",https://www.amazon.ca/Lenovo-Anti-glare-Widescreen-Processor-Wireless-AC/dp/B07XZLP557/ref=sr_1_74?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9._X-Q8CwtYDTiQCu_wf3UQnH3k0Y6iixMvgkcw23Lq9-quswIgIs7ZdzWjoeN8Z5ym2qwKltPBpsRmDmHlpFormLhaPlRkQZ0BAcgDX87Jep3khYYKiPaPcV0uqDccnI-goGetbpZx3X6I9SV7wWJzhkGmuK_GNfDepjrUd5BwZLGMmuBSPE3ySbTf40C8GrP-QiK7-XJCw-7i6ojdal-DoP_M3HQHStFM5mZ8_CGDUr_-00Y-f3zY986Q0XMm5Z0SZEGpecrXS_0rgtbO_9OI0hJVacZxXHzbCT_wOczl2M.yx4K1rOm625MZGonePIxYqnSV-qDzU7NsXpW1_GiSCw&dib_tag=se&keywords=lenovo+laptop&qid=1715949846&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-74&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 512GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 6, Bluetooth, Windows 11 Home, Almond",599,Lenovo,Ideapad,_15.6 Inches,_1366 x 768 pixels,Core i3,_1.7 GHz core_i3,Intel UHD Graphics,_12 GB DDR4,_512 GB SSD,_Windows 11 Home,,_2,_Intel
1715950136-209,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 16GB RAM, 1TB PCIe SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTXKC3X/ref=sr_1_32?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.PFseQp6-dAu3tgQjC7ceDxZpcH3NKjiBcskfgDXBntBYl6OxGh2HPumpLyw5uhJLHstl2n_y1451L3fs1tDaIRBlW6Q5fC8nS7s9D1pLIJq5gPwK-A4IU4YsDpGCmDY8UwOQjTGGpIetQqYZU967OdzlCRXBtmDDj_C0F3h1Ahl5GeoW4V38_4kJvy3zOL9lBt0sU-Rp8u-sRgfJznDc45udi0qM_FsJ16XQd_XnODUkWPCNShqzA5BV5Wn0V4X8Wmu9iOKHRiVEggeeZFva4xZ8-RmpqgIskdeSIhGAVmU.b1b52bLDN8G2-NM2i96KjSw79TP3GLNgDz5qMdlfrZU&dib_tag=se&keywords=lenovo+laptop&qid=1715950061&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-32&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 16GB RAM, 1TB PCIe SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black, 32GB Hotface USB Card",619,Lenovo,Lenovo V15,_15.6 Inches,_1920 x 1080 pixel,Celeron N,_1.1 GHz celeron_n,,_16 GB DDR4,_1 TB SSD,_Windows 11 Home,_53.2 x 33.9 x 7.4 cm; 1.7 kg,_2,_Intel
1715950144-211,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"V14 Gen4 14"" FHD Business Laptop, AMD Ryzen 5 7520U Processor, 8GB LPDDR5 RAM, 256GB PCIe SSD, AMD Radeon 610M Graphics, Dolby Audio, HD Webcam, Wi-Fi, Windows 11 Pro, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-V14-Business-Processor-Graphics/dp/B0CTM6NSDS/ref=sr_1_30?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.PFseQp6-dAu3tgQjC7ceDxZpcH3NKjiBcskfgDXBntBYl6OxGh2HPumpLyw5uhJLHstl2n_y1451L3fs1tDaIRBlW6Q5fC8nS7s9D1pLIJq5gPwK-A4IU4YsDpGCmDY8UwOQjTGGpIetQqYZU967OdzlCRXBtmDDj_C0F3h1Ahl5GeoW4V38_4kJvy3zOL9lBt0sU-Rp8u-sRgfJznDc45udi0qM_FsJ16XQd_XnODUkWPCNShqzA5BV5Wn0V4X8Wmu9iOKHRiVEggeeZFva4xZ8-RmpqgIskdeSIhGAVmU.b1b52bLDN8G2-NM2i96KjSw79TP3GLNgDz5qMdlfrZU&dib_tag=se&keywords=lenovo+laptop&qid=1715950061&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-30&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo V14 Gen4 14"" FHD Business Laptop, AMD Ryzen 5 7520U Processor, 8GB LPDDR5 RAM, 256GB PCIe SSD, AMD Radeon 610M Graphics, Dolby Audio, HD Webcam, Wi-Fi, Windows 11 Pro, 32GB Hotface USB Card",619,Lenovo,,_14 Inches,_1920 x 1080 pixels,Ryzen 5,_2.8 GHz ryzen_5,AMD Radeon 610M Graphics,_8 GB Lpddr 5,_256 GB SSD,_Windows 11 Pro,,_4,_AMD
1715950161-215,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Ideapad i3 15.6"" FHD IPS Touchscreen Laptop, 11th Gen Intel Core i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Numeric Keypad, HD Webcam, Wi-Fi 6, Windows 11, Gray, 32GB USB Card",https://www.amazon.ca/Ideapad-Touchscreen-i3-1115G4-Graphics-Numeric/dp/B0CN8B697S/ref=sr_1_26?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.PFseQp6-dAu3tgQjC7ceDxZpcH3NKjiBcskfgDXBntBYl6OxGh2HPumpLyw5uhJLHstl2n_y1451L3fs1tDaIRBlW6Q5fC8nS7s9D1pLIJq5gPwK-A4IU4YsDpGCmDY8UwOQjTGGpIetQqYZU967OdzlCRXBtmDDj_C0F3h1Ahl5GeoW4V38_4kJvy3zOL9lBt0sU-Rp8u-sRgfJznDc45udi0qM_FsJ16XQd_XnODUkWPCNShqzA5BV5Wn0V4X8Wmu9iOKHRiVEggeeZFva4xZ8-RmpqgIskdeSIhGAVmU.b1b52bLDN8G2-NM2i96KjSw79TP3GLNgDz5qMdlfrZU&dib_tag=se&keywords=lenovo+laptop&qid=1715950061&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-26&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"LENOVO Ideapad i3 15.6"" FHD IPS Touchscreen Laptop, 11th Gen Intel Core i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Numeric Keypad, HD Webcam, Wi-Fi 6, Windows 11, Gray, 32GB USB Card",619,Lenovo,IdeaPad,_15.6 Inches,_1920 x 1080 pixels,Core i3,_3 GHz core_i3,,_16 GB DDR4,_512 GB SSD,_Windows 11 Home,_53 x 34 x 5 cm; 1.65 kg,_2,_Intel
1715949621-90,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=7&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"IdeaPad 3 14"" FHD Laptop - AMD Ryzen 7 5700U, 8GB RAM, 512GB SSD, Windows 11 - Abyss Blue (82KT00V8US)",https://www.amazon.ca/Lenovo-IdeaPad-FHD-Laptop-82KT00V8US/dp/B0C3QG3SYH/ref=sr_1_151?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.dZ9Pw76-SQepydcMTbgKkjd7--yQDPVYNep8Lnl0PrDopkn5VV06rLqayUx14b8GDCD2pRwX2Tpplwk4pFEtW7Fpf9cvo6shj2qSmFzR-rcXMoNMGqOuP5Nkr5yF2XxIaVhF91xdCAK6oczJPK57rSVv5FNvoEV5iJixRaLz4Tnslxf84AnjlYX7ZM__Mh1FhiU0goA1XUgFatveHcOqsgimMOOwF1zWUxs5olpMy3yI61yf0tVuRLR7gVinIo1FFwAgEfTpsiqWz5NKd9IiVgWaormJvytiPVdGS4kT84U.B_cXxeky1UY2R4QqJEnwIsTlO-r7PDV8PO-8HvgShtQ&dib_tag=se&keywords=lenovo+laptop&qid=1715949551&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-151&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo IdeaPad 3 14"" FHD Laptop - AMD Ryzen 7 5700U, 8GB RAM, 512GB SSD, Windows 11 - Abyss Blue (82KT00V8US)",648,Lenovo,Lenovo IdeaPad 3,_14 Inches,_1920 x 1080 pixels,Ryzen 7,_1.8 GHz ryzen_7,,_8 GB DDR4,_512 GB SSD,_Windows 11 Home,,_8,_AMD
1715949667-102,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Ideapad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Num Pad, Webcam, Wi-Fi 6, Windows 11, Gray, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-Ideapad-3i-Touchscreen-i3-1115G4/dp/B0CSN4R692/ref=sr_1_139?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.pnSHlPzc1sfnG87RrAjsiL8P8xz8iYQ1KbWC1TL0gVevpkGfNNZO89040YCf62X2P4t0vBscYM9kbn-sYaGR1Ays6MTbo_ZYGMV0iisjn5BIyyoiOYo0Oc6lyAgcMr3FQmcy17A-GHpjYMq3dDgddChvzbVwHvgdJAUeMvB1J0GfwrpTujpB366JWg7pCikMbUZkx8DLJX3dm2bt2e-qXlvOuLYpxw2Y3wWwRKK86PiLVQDE6v4mAJSOpMFlGAbzisr58x4wMWj3FvG_LXUV9QDWgIq5vZd3ZAiQLnzmBo8.9nRwii2byKEiTEXd23r5iEs4QAMfIsxcPko4blyNJYM&dib_tag=se&keywords=lenovo+laptop&qid=1715949643&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-139&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo Ideapad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Num Pad, Webcam, Wi-Fi 6, Windows 11, Gray, 32GB Hotface USB Card",649,Lenovo,,_15.6 Inches,_1920 x 1080 pixels,Core i3,_1.7 GHz core_i3,Intel UHD Graphics,_16 GB DDR4,_512 GB SSD,_Windows 11,_53 x 33 x 7 cm; 1.65 kg,_2,_Intel
1715950027-185,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Ideapad 3i 14"" FHD Laptop, Intel Core i5-1155G7, 8GB RAM, 512GB SSD, _Intel Iris Xe Graphics, Fingerprint Reader, Bluetooth, WiFi 6, Artic Grey, Windows 11 Pro, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-Ideapad-3i-i5-1155G7-Fingerprint/dp/B0CQNDDZFD/ref=sr_1_56?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.wiqCflSWxZYEytuAWW-Sx8hucCrKZEh0Zg5R-kLQB4y6ORJDpPOZX06o63TN44efw7s3EnN6IVRCjfUJAgTeP7me7v4H1iMEH9eTz1wGaX5h8O4IAEzMFe-vOxVIwhQmZVlH4YlGuTncPWmZi1GOTFyDijojxxtkXmZpZeaGphnBtlne0G8Ulx1TbonPpqa8C_wemTXsmKOgqQvcQ-uojKPoGfSC0TuvBJaLH6viMAt6a2WskHGNlREfhgfC78Fz61Ef94f7VZHibQnwDbvE8F0l-apGst8iBWBEa5voGu4.YdHAjccXqKaJVGkz2Cm-d4z3rT2c-aNYt8MyjfbUz0k&dib_tag=se&keywords=lenovo+laptop&qid=1715949949&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-56&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo Ideapad 3i 14"" FHD Laptop, Intel Core i5-1155G7, 8GB RAM, 512GB SSD, _Intel Iris Xe Graphics, Fingerprint Reader, Bluetooth, WiFi 6, Artic Grey, Windows 11 Pro, 32GB Hotface USB Card",649,Lenovo,IdeaPad,_14 Inches,_1920 x 1080 pixels,Core i5,_2.5 GHz core_i5,,_8 GB DDR4,_512 GB SSD,_Windows 11 Pro,_48.1 x 29.5 x 7.2 cm; 1.7 kg,_4,_Intel
1715949655-99,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i5-1155G7, 8GB RAM, 512GB PCIe SSD, Intel Iris Xe Graphics, Num Pad, WiFi 6, Webcam, Windows 11 Pro, Abyss Blue, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-IdeaPad-3i-Touchscreen-i5-1155G7/dp/B0CTGZFSZK/ref=sr_1_142?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.pnSHlPzc1sfnG87RrAjsiL8P8xz8iYQ1KbWC1TL0gVevpkGfNNZO89040YCf62X2P4t0vBscYM9kbn-sYaGR1Ays6MTbo_ZYGMV0iisjn5BIyyoiOYo0Oc6lyAgcMr3FQmcy17A-GHpjYMq3dDgddChvzbVwHvgdJAUeMvB1J0GfwrpTujpB366JWg7pCikMbUZkx8DLJX3dm2bt2e-qXlvOuLYpxw2Y3wWwRKK86PiLVQDE6v4mAJSOpMFlGAbzisr58x4wMWj3FvG_LXUV9QDWgIq5vZd3ZAiQLnzmBo8.9nRwii2byKEiTEXd23r5iEs4QAMfIsxcPko4blyNJYM&dib_tag=se&keywords=lenovo+laptop&qid=1715949643&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-142&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i5-1155G7, 8GB RAM, 512GB PCIe SSD, Intel Iris Xe Graphics, Num Pad, WiFi 6, Webcam, Windows 11 Pro, Abyss Blue, 32GB Hotface USB Card",669,Lenovo,Lenovo IdeaPad,_15.6 Inches,_1920 x 1080 pixel,Core i5,_2.5 GHz core_i5,,_8 GB DDR4,_512 GB SSD,_Windows 11 Pro,,_4,_Intel
1715950007-181,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel Gen 11th i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Numeric Keypad, HD Webcam, WiFi 6, Win 11 Pro, Grey, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-3i-Touchscreen-i3-1115G4-Graphics/dp/B0CN879C74/ref=sr_1_60?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.wiqCflSWxZYEytuAWW-Sx8hucCrKZEh0Zg5R-kLQB4y6ORJDpPOZX06o63TN44efw7s3EnN6IVRCjfUJAgTeP7me7v4H1iMEH9eTz1wGaX5h8O4IAEzMFe-vOxVIwhQmZVlH4YlGuTncPWmZi1GOTFyDijojxxtkXmZpZeaGphnBtlne0G8Ulx1TbonPpqa8C_wemTXsmKOgqQvcQ-uojKPoGfSC0TuvBJaLH6viMAt6a2WskHGNlREfhgfC78Fz61Ef94f7VZHibQnwDbvE8F0l-apGst8iBWBEa5voGu4.YdHAjccXqKaJVGkz2Cm-d4z3rT2c-aNYt8MyjfbUz0k&dib_tag=se&keywords=lenovo+laptop&qid=1715949949&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-60&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel Gen 11th i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Numeric Keypad, HD Webcam, WiFi 6, Win 11 Pro, Grey, 32GB Hotface USB Card",669,Lenovo,IdeaPad,_15.6 Inches,_1920 x 1080 pixels,Core i3,_3 GHz core_i3,,_16 GB DDR4,_512 GB SSD,_Windows 11 Pro,_53.2 x 33.29 x 7.4 cm; 2.5 kg,_2,_Intel
1715950109-203,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i5-1155G7, 8GB RAM, 512GB PCIe SSD, Intel Iris Xe Graphics, HD Webcam, Num Pad, WiFi 6, Win 11, Abyss Blue, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-IdeaPad-3i-Touchscreen-i5-1155G7/dp/B0CRDB9N4C/ref=sr_1_38?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.PFseQp6-dAu3tgQjC7ceDxZpcH3NKjiBcskfgDXBntBYl6OxGh2HPumpLyw5uhJLHstl2n_y1451L3fs1tDaIRBlW6Q5fC8nS7s9D1pLIJq5gPwK-A4IU4YsDpGCmDY8UwOQjTGGpIetQqYZU967OdzlCRXBtmDDj_C0F3h1Ahl5GeoW4V38_4kJvy3zOL9lBt0sU-Rp8u-sRgfJznDc45udi0qM_FsJ16XQd_XnODUkWPCNShqzA5BV5Wn0V4X8Wmu9iOKHRiVEggeeZFva4xZ8-RmpqgIskdeSIhGAVmU.b1b52bLDN8G2-NM2i96KjSw79TP3GLNgDz5qMdlfrZU&dib_tag=se&keywords=lenovo+laptop&qid=1715950061&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-38&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i5-1155G7, 8GB RAM, 512GB PCIe SSD, Intel Iris Xe Graphics, HD Webcam, Num Pad, WiFi 6, Win 11, Abyss Blue, 32GB Hotface USB Card",669,Lenovo,Lenovo IdeaPad,_15.6 Inches,_1920 x 1080 pixel,Core i5,_2.5 GHz core_i5,,_8 GB DDR4,_512 GB SSD,_Windows 11,_53.59 x 32.77 x 7.37 cm; 1.7 kg,_4,_Intel
1715949598-84,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=7&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"IdeaPad 3 82H7 Laptop 2022 14Ó FHD 1920 x 1080 Display Intel Core i7-1165G7, 4-core, Intel Iris Xe Graphics, 8GB DDR4, 512GB SSD, Fingerprint, Wi-Fi 6, Bluetooth 5.1, Windows 11 Home",https://www.amazon.ca/Lenovo-i7-1165G7-Graphics-Fingerprint-Bluetooth/dp/B0CFKP2G6F/ref=sr_1_157?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.dZ9Pw76-SQepydcMTbgKkjd7--yQDPVYNep8Lnl0PrDopkn5VV06rLqayUx14b8GDCD2pRwX2Tpplwk4pFEtW7Fpf9cvo6shj2qSmFzR-rcXMoNMGqOuP5Nkr5yF2XxIaVhF91xdCAK6oczJPK57rSVv5FNvoEV5iJixRaLz4Tnslxf84AnjlYX7ZM__Mh1FhiU0goA1XUgFatveHcOqsgimMOOwF1zWUxs5olpMy3yI61yf0tVuRLR7gVinIo1FFwAgEfTpsiqWz5NKd9IiVgWaormJvytiPVdGS4kT84U.B_cXxeky1UY2R4QqJEnwIsTlO-r7PDV8PO-8HvgShtQ&dib_tag=se&keywords=lenovo+laptop&qid=1715949551&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-157&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo IdeaPad 3 82H7 Laptop 2022 14Ó FHD 1920 x 1080 Display Intel Core i7-1165G7, 4-core, Intel Iris Xe Graphics, 8GB DDR4, 512GB SSD, Fingerprint, Wi-Fi 6, Bluetooth 5.1, Windows 11 Home",679,Lenovo,IdeaPad 3 82H7,_14 Inches,_1920 x 1080,Core i7 Family,_2.7 GHz core_i7_family,,_8 GB DDR4,_512 GB SSD,_Windows 11 Home,,_4,_Intel
1715949796-131,https://www.amazon.ca/s?k=lenovo+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=3K3M5M4BU2EAV&qid=1715863781&rnid=11192162011&sprefix=lenov+laptop%2Celectronics%2C106&ref=sr_pg_2,"Ideapad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i3-1115G4, 16GB RAM, 1TB PCIe SSD, Intel UHD Graphics, Num Pad, Webcam, Wi-Fi 6, Windows 11, Gray, 32GB Hotface USB Card",https://www.amazon.ca/Lenovo-Ideapad-3i-Touchscreen-i3-1115G4/dp/B0CSMKQ1Q6/ref=sr_1_110?crid=3K3M5M4BU2EAV&dib=eyJ2IjoiMSJ9.cJwVC-iRlYbD3twnY8Kcoh7rBnQJj7JoREXzYoIqCQUFJIHROlUskF7mKHyjjv8aD_4ftrvKzwyLRlfl_4WoQkRFy_X_qoCm5iWs23pjR0XeTeRpy8taCFoZA_AiCpt7j5awhwvxQgStMjrRU-KqYN0VFQgnq_KC_2JBpXtaLkOL8gq16L83LxdZlzj9xhC6dyUvSDQXKaDnK-EP8fT92oy010-wS9gDvSjAVignuEUjcScCfgBZUQt2_71yNYxY40YpzBO_GNFJPeJYjOOMurrMRedf7CGKcvwjgqay2d0.Rf5Xvxm5kF15qqCUtZrs0_UWTnmgiL77KqZQAZ48EEQ&dib_tag=se&keywords=lenovo+laptop&qid=1715949750&refinements=p_36%3A15500-%2Cp_89%3ALenovo%2Cp_n_condition-type%3A11192164011&rnid=11192162011&s=electronics&sprefix=lenov+laptop%2Celectronics%2C106&sr=1-110&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Lenovo Ideapad 3i 15.6"" FHD Touchscreen Laptop, Intel Core i3-1115G4, 16GB RAM, 1TB PCIe SSD, Intel UHD Graphics, Num Pad, Webcam, Wi-Fi 6, Windows 11, Gray, 32GB Hotface USB Card",679,Lenovo,,_15.6 Inches,_1920 x 1080 pixels,Core i3,_1.7 GHz core_i3,Intel UHD Graphics,_16 GB DDR4,_1 TB SSD,_Windows 11,_54 x 33 x 7 cm; 1.65 kg,_2,_Intel
